NPAID,Name,m/z,CCS,Adduct,URL
NPA000254,"2,4-Dimethylindole",144.0818,131.80704,M-H,https://www.npatlas.org/explore/compounds/NPA000254
NPA000255,Epothilone C7,492.2425,234.93266,M-H,https://www.npatlas.org/explore/compounds/NPA000255
NPA000256,Inotilone,217.0506,151.92967,M-H,https://www.npatlas.org/explore/compounds/NPA000256
NPA000257,Pleosporone,289.0717,163.43646,M-H,https://www.npatlas.org/explore/compounds/NPA000257
NPA000258,Ravenelone,425.1394,197.6385,M-H,https://www.npatlas.org/explore/compounds/NPA000258
NPA000259,Taxlllaid A,806.5397,283.8801,M-H,https://www.npatlas.org/explore/compounds/NPA000259
NPA000260,Coprismycin B,273.0703,158.80357,M-H,https://www.npatlas.org/explore/compounds/NPA000260
NPA000261,Iso-cladospolide B,227.1289,154.49834,M-H,https://www.npatlas.org/explore/compounds/NPA000261
NPA000262,Paecilomycine A,349.1656,187.79626,M-H,https://www.npatlas.org/explore/compounds/NPA000262
NPA000263,SNF-4794-7,533.4211,239.93896,M-H,https://www.npatlas.org/explore/compounds/NPA000263
NPA000265,Incrustoporin,201.0921,148.78601,M-H,https://www.npatlas.org/explore/compounds/NPA000265
NPA000266,Microcystin-FR,1027.5258,315.64642,M-H,https://www.npatlas.org/explore/compounds/NPA000266
NPA000267,Izuminoside A,385.1041,186.12367,M-H,https://www.npatlas.org/explore/compounds/NPA000267
NPA000268,"4-methyl-7,11-heptadecadienoic acid",279.2329,169.27786,M-H,https://www.npatlas.org/explore/compounds/NPA000268
NPA000269,Saponaceolide H,517.3171,236.28723,M-H,https://www.npatlas.org/explore/compounds/NPA000269
NPA000270,Monocillinol B,238.0721,154.67348,M-H,https://www.npatlas.org/explore/compounds/NPA000270
NPA000271,Muraymycin B3,1084.5532,314.80087,M-H,https://www.npatlas.org/explore/compounds/NPA000271
NPA000272,Chlorohyellazole,320.0847,178.39595,M-H,https://www.npatlas.org/explore/compounds/NPA000272
NPA000273,"(3S)-(3',5'-dihydroxyphenyl)butan-2-one",179.0713,142.35088,M-H,https://www.npatlas.org/explore/compounds/NPA000273
NPA000274,Magnicol E,403.2854,196.16109,M-H,https://www.npatlas.org/explore/compounds/NPA000274
NPA000275,Penicitrinol L,361.1656,182.93915,M-H,https://www.npatlas.org/explore/compounds/NPA000275
NPA000276,Asperpyrone B,569.1453,243.83101,M-H,https://www.npatlas.org/explore/compounds/NPA000276
NPA000277,Asterriquinone CT2,503.1976,221.64346,M-H,https://www.npatlas.org/explore/compounds/NPA000277
NPA000278,Isocadinanol A,253.1809,172.09851,M-H,https://www.npatlas.org/explore/compounds/NPA000278
NPA000279,"(7R*,8S*)-4,7,8-trihydroxy-3,6,7,8-tetrahydronaphtho[2,3-c]furan-5(1H)-one",235.0612,156.38258,M-H,https://www.npatlas.org/explore/compounds/NPA000279
NPA000280,"2α,11-dihydroxy-6-oxodrim-7-ene",251.1652,159.80966,M-H,https://www.npatlas.org/explore/compounds/NPA000280
NPA000281,Inonotin G,267.1602,165.39784,M-H,https://www.npatlas.org/explore/compounds/NPA000281
NPA000282,Cochleamycin A,373.1656,193.74307,M-H,https://www.npatlas.org/explore/compounds/NPA000282
NPA000283,Tsugarioside C,615.4266,241.65117,M-H,https://www.npatlas.org/explore/compounds/NPA000283
NPA000284,N-methyl-streptothricin D,771.4482,265.0987,M-H,https://www.npatlas.org/explore/compounds/NPA000284
NPA000285,Brassicicene E,421.2232,205.44156,M-H,https://www.npatlas.org/explore/compounds/NPA000285
NPA000286,"7,9-dihydroxy-3-(1H-indol-3-ylmethyl)-8-methoxy-2,3,11,11a-tetrahydro-6H-pyrazino[1,2-b]isoquinoline-1,4-dione",406.1408,191.83061,M-H,https://www.npatlas.org/explore/compounds/NPA000286
NPA000287,Milbemycin β9,559.3276,232.31734,M-H,https://www.npatlas.org/explore/compounds/NPA000287
NPA000288,Exochelin MS,607.3057,229.2217,M-H,https://www.npatlas.org/explore/compounds/NPA000288
NPA000289,Radarin D,406.3115,204.16255,M-H,https://www.npatlas.org/explore/compounds/NPA000289
NPA000290,Brocaenol A,333.0616,185.17972,M-H,https://www.npatlas.org/explore/compounds/NPA000290
NPA000291,"1,4-dimethoxy-2,3,5,6-tetrachlorobenzene",272.9049,150.3174,M-H,https://www.npatlas.org/explore/compounds/NPA000291
NPA000292,3-Keto-drimenol,235.1703,156.2187,M-H,https://www.npatlas.org/explore/compounds/NPA000292
NPA000293,Carbonarone B,228.0666,152.75014,M-H,https://www.npatlas.org/explore/compounds/NPA000293
NPA000294,D-Phe-L-Val-D-Val-L-Tyr,525.2718,220.24287,M-H,https://www.npatlas.org/explore/compounds/NPA000294
NPA000295,Mycestericin F,386.2912,207.21465,M-H,https://www.npatlas.org/explore/compounds/NPA000295
NPA000296,Brasilamide M,292.119,171.75783,M-H,https://www.npatlas.org/explore/compounds/NPA000296
NPA000297,Fomitoside I,617.4059,238.20601,M-H,https://www.npatlas.org/explore/compounds/NPA000297
NPA000298,Jadomycin Ala,506.1456,221.62012,M-H,https://www.npatlas.org/explore/compounds/NPA000298
NPA000299,6-hydroxymetatacarboline B,524.1787,217.89716,M-H,https://www.npatlas.org/explore/compounds/NPA000299
NPA000300,"CJ-15,801",216.0877,145.86336,M-H,https://www.npatlas.org/explore/compounds/NPA000300
NPA000301,Penochalasin D,510.2762,218.23209,M-H,https://www.npatlas.org/explore/compounds/NPA000301
NPA000302,Sch53514,365.0667,184.85753,M-H,https://www.npatlas.org/explore/compounds/NPA000302
NPA000303,"3-O-β-d-glucopyranosyl-22E,24R-5α,8α-epidioxyergosta-6,22-diene,",589.3746,232.45506,M-H,https://www.npatlas.org/explore/compounds/NPA000303
NPA000304,4β-acetoxy-9β-10β-15α-trihydroxyprobotrydial,311.1864,171.83614,M-H,https://www.npatlas.org/explore/compounds/NPA000304
NPA000305,Quartromicin D2,1183.5483,327.81876,M-H,https://www.npatlas.org/explore/compounds/NPA000305
NPA000306,Bjerkanderol A,181.087,140.90715,M-H,https://www.npatlas.org/explore/compounds/NPA000306
NPA000307,Strobilurin I,373.1656,198.36488,M-H,https://www.npatlas.org/explore/compounds/NPA000307
NPA000308,Fusicoccin Q,497.2756,224.29616,M-H,https://www.npatlas.org/explore/compounds/NPA000308
NPA000309,"(3S,5E,7S,8S)-13-Bromo-3,4,7,8,9,10-hexahydro-7,8,9,16-tetrahydroxy-14-methoxy-3-methyl-1H-2-benzooxacyclotetradecin-1-one",441.0554,193.13144,M-H,https://www.npatlas.org/explore/compounds/NPA000309
NPA000310,Chaetocochin J,709.1037,237.26213,M-H,https://www.npatlas.org/explore/compounds/NPA000310
NPA000311,"N-<9,10-dihydro-7-iso-jasmonoyl>-(S)-isoleucine",324.218,190.4785,M-H,https://www.npatlas.org/explore/compounds/NPA000311
NPA000312,Thiomuracin D,1307.2242,332.95395,M-H,https://www.npatlas.org/explore/compounds/NPA000312
NPA000315,Agrocybyne C,132.0455,125.7527,M-H,https://www.npatlas.org/explore/compounds/NPA000315
NPA000316,Asterobactin A,768.3785,267.60123,M-H,https://www.npatlas.org/explore/compounds/NPA000316
NPA000317,Lucensimycin F,1009.3493,283.32266,M-H,https://www.npatlas.org/explore/compounds/NPA000317
NPA000318,Saccharosacrin B,1252.7,352.5036,M-H,https://www.npatlas.org/explore/compounds/NPA000318
NPA000319,Halovir C,848.623,295.3654,M-H,https://www.npatlas.org/explore/compounds/NPA000319
NPA000320,Dl-fucosamin,162.0772,136.04951,M-H,https://www.npatlas.org/explore/compounds/NPA000320
NPA000321,Penicillar C,181.1234,148.37729,M-H,https://www.npatlas.org/explore/compounds/NPA000321
NPA000322,5-hydroxymethylfurfural,125.0244,116.83838,M-H,https://www.npatlas.org/explore/compounds/NPA000322
NPA000323,Lecanorafuran B,453.1343,214.71126,M-H,https://www.npatlas.org/explore/compounds/NPA000323
NPA000324,15G256κ,297.098,164.24257,M-H,https://www.npatlas.org/explore/compounds/NPA000324
NPA000325,Coniofurol A,335.0772,177.03574,M-H,https://www.npatlas.org/explore/compounds/NPA000325
NPA000326,Naphthomycin A,718.2788,264.05414,M-H,https://www.npatlas.org/explore/compounds/NPA000326
NPA000327,Alternariol-9-methyl ether,271.0612,169.87575,M-H,https://www.npatlas.org/explore/compounds/NPA000327
NPA000328,Coniothyrinone B,261.1132,157.95435,M-H,https://www.npatlas.org/explore/compounds/NPA000328
NPA000329,Gulypyrone A,211.0976,150.82182,M-H,https://www.npatlas.org/explore/compounds/NPA000329
NPA000330,Elmenol B,335.1289,185.83986,M-H,https://www.npatlas.org/explore/compounds/NPA000330
NPA000331,Microcin C51,1176.4263,314.5509,M-H,https://www.npatlas.org/explore/compounds/NPA000331
NPA000332,3beta-Acetoxyfern-9(11)-en-19beta-ol,483.3843,219.4148,M-H,https://www.npatlas.org/explore/compounds/NPA000332
NPA000333,Methylmenaquinone MMK-8(VIII-H2),731.5772,257.74423,M-H,https://www.npatlas.org/explore/compounds/NPA000333
NPA000334,Thioactin,1055.1811,302.26862,M-H,https://www.npatlas.org/explore/compounds/NPA000334
NPA000335,Iso-C17 bacillomycin D,1071.5732,306.40463,M-H,https://www.npatlas.org/explore/compounds/NPA000335
NPA000336,Mycoleptone A,427.1398,196.61873,M-H,https://www.npatlas.org/explore/compounds/NPA000336
NPA000337,Resorstatin,263.2016,171.4741,M-H,https://www.npatlas.org/explore/compounds/NPA000337
NPA000338,Squalestatin T1,687.2658,247.28896,M-H,https://www.npatlas.org/explore/compounds/NPA000338
NPA000339,Pyrenochaetic acid G,251.0925,159.11565,M-H,https://www.npatlas.org/explore/compounds/NPA000339
NPA000340,Asporyzin A,434.27,212.27821,M-H,https://www.npatlas.org/explore/compounds/NPA000340
NPA000341,Oxopropaline G,253.0982,158.7112,M-H,https://www.npatlas.org/explore/compounds/NPA000341
NPA000342,Aurantiomide C,339.1462,184.13142,M-H,https://www.npatlas.org/explore/compounds/NPA000342
NPA000343,3-epi-radicinin,235.0612,154.55144,M-H,https://www.npatlas.org/explore/compounds/NPA000343
NPA000344,Cyclipostin F,457.236,201.59776,M-H,https://www.npatlas.org/explore/compounds/NPA000344
NPA000345,Phomacin A,430.2599,210.09346,M-H,https://www.npatlas.org/explore/compounds/NPA000345
NPA000346,Chetracin D,787.1717,243.15071,M-H,https://www.npatlas.org/explore/compounds/NPA000346
NPA000347,Unguisin C,773.3992,264.6524,M-H,https://www.npatlas.org/explore/compounds/NPA000347
NPA000348,Pheofungin B,342.0441,176.59613,M-H,https://www.npatlas.org/explore/compounds/NPA000348
NPA000349,Heliquinomycin,697.141,249.34737,M-H,https://www.npatlas.org/explore/compounds/NPA000349
NPA000350,Gymnastatin B,486.1819,222.39763,M-H,https://www.npatlas.org/explore/compounds/NPA000350
NPA000351,Aeruginosin GE730,729.1616,238.92868,M-H,https://www.npatlas.org/explore/compounds/NPA000351
NPA000352,Phomoenamide,283.1663,167.93877,M-H,https://www.npatlas.org/explore/compounds/NPA000352
NPA000353,Mangromicin A,409.2232,199.37274,M-H,https://www.npatlas.org/explore/compounds/NPA000353
NPA000354,Coeligiosin A,611.4694,261.1224,M-H,https://www.npatlas.org/explore/compounds/NPA000354
NPA000355,Kasumigamide,785.3628,263.95938,M-H,https://www.npatlas.org/explore/compounds/NPA000355
NPA000356,Koninginin G,301.202,178.49805,M-H,https://www.npatlas.org/explore/compounds/NPA000356
NPA000357,"1,3-Dimethoxybenzene",137.0608,124.85141,M-H,https://www.npatlas.org/explore/compounds/NPA000357
NPA000358,Quercinic acid C,501.3585,219.50829,M-H,https://www.npatlas.org/explore/compounds/NPA000358
NPA000359,Mixirin B,999.4905,307.86917,M-H,https://www.npatlas.org/explore/compounds/NPA000359
NPA000360,TMC-95 C,677.2576,258.75418,M-H,https://www.npatlas.org/explore/compounds/NPA000360
NPA000361,Citreodiol,213.1132,150.97212,M-H,https://www.npatlas.org/explore/compounds/NPA000361
NPA000362,5-butyl-4-methoxy-6-methyl-2H-pyran-2-one,195.1026,143.65172,M-H,https://www.npatlas.org/explore/compounds/NPA000362
NPA000363,Cladosporol C,337.1081,182.33452,M-H,https://www.npatlas.org/explore/compounds/NPA000363
NPA000364,Ustilagic acid C,507.2811,200.17683,M-H,https://www.npatlas.org/explore/compounds/NPA000364
NPA000365,10-epi-sclerotiamide,462.2034,211.92482,M-H,https://www.npatlas.org/explore/compounds/NPA000365
NPA000366,6-epi-Ophiobolin A,399.2541,201.35265,M-H,https://www.npatlas.org/explore/compounds/NPA000366
NPA000367,6'-N-Methylbutirosin B,568.2835,218.83447,M-H,https://www.npatlas.org/explore/compounds/NPA000367
NPA000368,"1,4,6-trihydroxy-8-pentyl-9,10-anthraquinone",325.1081,184.0219,M-H,https://www.npatlas.org/explore/compounds/NPA000368
NPA000369,Creolophin D,247.0976,168.79182,M-H,https://www.npatlas.org/explore/compounds/NPA000369
NPA000370,Leptosphaerin C,273.0768,161.61906,M-H,https://www.npatlas.org/explore/compounds/NPA000370
NPA000371,Preussomerin EG2,365.0667,185.38683,M-H,https://www.npatlas.org/explore/compounds/NPA000371
NPA000372,Palmarumycin C12,349.0717,181.9573,M-H,https://www.npatlas.org/explore/compounds/NPA000372
NPA000373,Neomaclafungin A,779.5315,253.6606,M-H,https://www.npatlas.org/explore/compounds/NPA000373
NPA000374,Jamaicamide B,487.2369,206.61635,M-H,https://www.npatlas.org/explore/compounds/NPA000374
NPA000375,Nigerapyrone H,307.1339,176.13109,M-H,https://www.npatlas.org/explore/compounds/NPA000375
NPA000376,Hesseltin F,427.2126,203.54741,M-H,https://www.npatlas.org/explore/compounds/NPA000376
NPA000377,(6Z)-9'-apo-rhodoxanthinone,415.2642,214.01222,M-H,https://www.npatlas.org/explore/compounds/NPA000377
NPA000378,"4,6-dichloro-3,7-dihydroxy-1,9-dimethyldibenzofuran",294.9934,165.99982,M-H,https://www.npatlas.org/explore/compounds/NPA000378
NPA000379,Kobifuranone A,195.1026,147.93193,M-H,https://www.npatlas.org/explore/compounds/NPA000379
NPA000380,Frigocyclinone,462.1922,213.26367,M-H,https://www.npatlas.org/explore/compounds/NPA000380
NPA000381,Cyclo-(L-Phe-L-Leu1-L-Leu2-L-Leu3-L-Ile),598.3974,246.30907,M-H,https://www.npatlas.org/explore/compounds/NPA000381
NPA000382,Ralfuranone B,265.087,157.80663,M-H,https://www.npatlas.org/explore/compounds/NPA000382
NPA000383,Enokipodin F,249.1496,160.98534,M-H,https://www.npatlas.org/explore/compounds/NPA000383
NPA000384,Anserinone B,209.0819,149.72389,M-H,https://www.npatlas.org/explore/compounds/NPA000384
NPA000385,"3,4-dihydro-3,4,8-trihydroxy-1(2H)-naphthalenone",193.0506,151.55855,M-H,https://www.npatlas.org/explore/compounds/NPA000385
NPA000386,Mollisinol A,325.2384,190.4441,M-H,https://www.npatlas.org/explore/compounds/NPA000386
NPA000387,Shengjimycin C2,939.5435,295.44458,M-H,https://www.npatlas.org/explore/compounds/NPA000387
NPA000388,6-acetylmonodethiogliotoxin,335.0707,164.62871,M-H,https://www.npatlas.org/explore/compounds/NPA000388
NPA000389,Orirubenone A,305.103,171.88524,M-H,https://www.npatlas.org/explore/compounds/NPA000389
NPA000390,Not named,234.1499,161.03468,M-H,https://www.npatlas.org/explore/compounds/NPA000390
NPA000391,"N-trans-cinnamoyl 2-amino-3a,4,5,6,7,8,9,10,11,12,13,13a-dodecahydrocyclododeca[d]oxazole",353.2234,198.09032,M-H,https://www.npatlas.org/explore/compounds/NPA000391
NPA000392,Tenuecyclamide D,521.0741,209.58557,M-H,https://www.npatlas.org/explore/compounds/NPA000392
NPA000393,Tetrangulol,303.0663,170.16548,M-H,https://www.npatlas.org/explore/compounds/NPA000393
NPA000394,Marihysin A,1041.5374,318.60574,M-H,https://www.npatlas.org/explore/compounds/NPA000394
NPA000395,Lolicine-B 11-O-propionate,672.3906,246.8001,M-H,https://www.npatlas.org/explore/compounds/NPA000395
NPA000396,"Isopimara-8,15-diene",271.2431,168.30345,M-H,https://www.npatlas.org/explore/compounds/NPA000396
NPA000397,Oxepinamide C,360.1565,193.6909,M-H,https://www.npatlas.org/explore/compounds/NPA000397
NPA000398,Cytochalasin B,478.2599,222.11046,M-H,https://www.npatlas.org/explore/compounds/NPA000398
NPA000399,Cochlioquinol II,547.3276,224.55984,M-H,https://www.npatlas.org/explore/compounds/NPA000399
NPA000400,"6-deoxy-13-hydroxy-8,11-dionedihydrogranaticin B",543.1872,221.49648,M-H,https://www.npatlas.org/explore/compounds/NPA000400
NPA000401,Liposidomycin X-(III),914.4252,283.50638,M-H,https://www.npatlas.org/explore/compounds/NPA000401
NPA000402,Not named,204.0666,143.63899,M-H,https://www.npatlas.org/explore/compounds/NPA000402
NPA000403,(E)-pseudoxylallemycin F,701.392,283.56152,M-H,https://www.npatlas.org/explore/compounds/NPA000403
NPA000404,"N-acetyl-3-amino-3,6-dideoxy-d-galactose",204.0877,147.245,M-H,https://www.npatlas.org/explore/compounds/NPA000404
NPA000405,Astellolide E,265.1445,163.58376,M-H,https://www.npatlas.org/explore/compounds/NPA000405
NPA000406,Beta-Amyrin,425.3789,215.16554,M-H,https://www.npatlas.org/explore/compounds/NPA000406
NPA000407,Apramide C,977.5903,310.09872,M-H,https://www.npatlas.org/explore/compounds/NPA000407
NPA000408,Allobeauvericin B,810.4335,269.7058,M-H,https://www.npatlas.org/explore/compounds/NPA000408
NPA000409,Bezerramycin A,284.0677,165.34753,M-H,https://www.npatlas.org/explore/compounds/NPA000409
NPA000410,Saponaroxin C,395.1347,189.12233,M-H,https://www.npatlas.org/explore/compounds/NPA000410
NPA000411,Sanguinone A,297.0993,168.02791,M-H,https://www.npatlas.org/explore/compounds/NPA000411
NPA000412,Dynemicin A,536.0987,212.31712,M-H,https://www.npatlas.org/explore/compounds/NPA000412
NPA000413,Kolokoside A,649.3957,243.9554,M-H,https://www.npatlas.org/explore/compounds/NPA000413
NPA000414,Rapamycin,912.5478,300.04007,M-H,https://www.npatlas.org/explore/compounds/NPA000414
NPA000415,"(6a)-21,21-O-dihydroophiobolin G",367.2642,191.30785,M-H,https://www.npatlas.org/explore/compounds/NPA000415
NPA000416,Pyrenocine J,209.0819,151.63959,M-H,https://www.npatlas.org/explore/compounds/NPA000416
NPA000417,GGL.4,701.5209,272.8804,M-H,https://www.npatlas.org/explore/compounds/NPA000417
NPA000418,4-Hydroxybenzoyl 6-Deoxy-α-L-talopyranoside,283.0823,162.41771,M-H,https://www.npatlas.org/explore/compounds/NPA000418
NPA000419,NW-G03,753.3245,256.84995,M-H,https://www.npatlas.org/explore/compounds/NPA000419
NPA000420,(-)-applanatumol L,335.1136,171.53136,M-H,https://www.npatlas.org/explore/compounds/NPA000420
NPA000421,Sterenin G,369.1343,182.68039,M-H,https://www.npatlas.org/explore/compounds/NPA000421
NPA000422,"3R*,4S*-1-hydroxy-3-isobutyl-4-[4-(3-methyl-2-butenyloxy)phenyl]pyrrolidine-2,5-dione",330.1711,187.93219,M-H,https://www.npatlas.org/explore/compounds/NPA000422
NPA000423,Myxovirescin A1,622.4324,243.72394,M-H,https://www.npatlas.org/explore/compounds/NPA000423
NPA000424,HS071,225.1132,146.39584,M-H,https://www.npatlas.org/explore/compounds/NPA000424
NPA000425,Not named,1011.552,293.36893,M-H,https://www.npatlas.org/explore/compounds/NPA000425
NPA000426,"Pimara-7,15-dien-3-beta-ol diterpene",287.238,173.62737,M-H,https://www.npatlas.org/explore/compounds/NPA000426
NPA000427,(±)-hemi-oxanthromicin A,327.0874,177.24025,M-H,https://www.npatlas.org/explore/compounds/NPA000427
NPA000428,Monaphilone C,335.2228,191.08699,M-H,https://www.npatlas.org/explore/compounds/NPA000428
NPA000429,7-Hydroxy-8-methoxytrypethelone,301.1081,177.04466,M-H,https://www.npatlas.org/explore/compounds/NPA000429
NPA000430,(E)-lowdenic acid,447.2752,213.17143,M-H,https://www.npatlas.org/explore/compounds/NPA000430
NPA000431,Lactoquinomycin,456.1664,217.7965,M-H,https://www.npatlas.org/explore/compounds/NPA000431
NPA000432,Epothilone C4,462.2319,225.23616,M-H,https://www.npatlas.org/explore/compounds/NPA000432
NPA000433,Decaspirone G,335.0925,178.25804,M-H,https://www.npatlas.org/explore/compounds/NPA000433
NPA000434,Pterulamide VI,799.5339,290.29263,M-H,https://www.npatlas.org/explore/compounds/NPA000434
NPA000435,Pestalotiopyrone I,283.0823,165.85966,M-H,https://www.npatlas.org/explore/compounds/NPA000435
NPA000436,Sordarin-1-glucose ester,653.3178,250.85524,M-H,https://www.npatlas.org/explore/compounds/NPA000436
NPA000437,Yaequinolone D,482.2184,217.80925,M-H,https://www.npatlas.org/explore/compounds/NPA000437
NPA000438,Huperzine A,241.1346,164.84062,M-H,https://www.npatlas.org/explore/compounds/NPA000438
