NPAID,Name,m/z,CCS,Adduct,URL
NPA000250,Ripostatin B,519.2717,221.67125,M+Na,https://www.npatlas.org/explore/compounds/NPA000250
NPA000251,"7RS,11RS,2H-3,4,4a,5a,7,8-hexahydro-pyrano[2,3-b]cyclopenta[d]pyran-9(6H)-one",217.0835,158.05135,M+Na,https://www.npatlas.org/explore/compounds/NPA000251
NPA000252,Arthropsatriol B,249.1097,164.61981,M+Na,https://www.npatlas.org/explore/compounds/NPA000252
NPA000253,Chaxamycin B,646.2986,246.77116,M+Na,https://www.npatlas.org/explore/compounds/NPA000253
NPA000254,"2,4-Dimethylindole",168.0783,142.7895,M+Na,https://www.npatlas.org/explore/compounds/NPA000254
NPA000255,Epothilone C7,516.239,242.6064,M+Na,https://www.npatlas.org/explore/compounds/NPA000255
NPA000256,Inotilone,241.0471,160.44872,M+Na,https://www.npatlas.org/explore/compounds/NPA000256
NPA000257,Pleosporone,313.0682,172.49435,M+Na,https://www.npatlas.org/explore/compounds/NPA000257
NPA000258,Ravenelone,449.1359,205.94661,M+Na,https://www.npatlas.org/explore/compounds/NPA000258
NPA000259,Taxlllaid A,830.5362,291.93274,M+Na,https://www.npatlas.org/explore/compounds/NPA000259
NPA000260,Coprismycin B,297.0668,167.25471,M+Na,https://www.npatlas.org/explore/compounds/NPA000260
NPA000261,Iso-cladospolide B,251.1254,163.69939,M+Na,https://www.npatlas.org/explore/compounds/NPA000261
NPA000262,Paecilomycine A,373.1621,196.10432,M+Na,https://www.npatlas.org/explore/compounds/NPA000262
NPA000263,SNF-4794-7,557.4176,252.7426,M+Na,https://www.npatlas.org/explore/compounds/NPA000263
NPA000265,Incrustoporin,225.0886,157.23718,M+Na,https://www.npatlas.org/explore/compounds/NPA000265
NPA000266,Microcystin-FR,1051.5223,323.69907,M+Na,https://www.npatlas.org/explore/compounds/NPA000266
NPA000267,Izuminoside A,409.1006,194.43176,M+Na,https://www.npatlas.org/explore/compounds/NPA000267
NPA000268,"4-methyl-7,11-heptadecadienoic acid",303.2294,178.69235,M+Na,https://www.npatlas.org/explore/compounds/NPA000268
NPA000269,Saponaceolide H,541.3136,243.81923,M+Na,https://www.npatlas.org/explore/compounds/NPA000269
NPA000270,Monocillinol B,262.0686,163.67311,M+Na,https://www.npatlas.org/explore/compounds/NPA000270
NPA000271,Muraymycin B3,1108.5497,322.85352,M+Na,https://www.npatlas.org/explore/compounds/NPA000271
NPA000272,Chlorohyellazole,344.0812,187.95164,M+Na,https://www.npatlas.org/explore/compounds/NPA000272
NPA000273,"(3S)-(3',5'-dihydroxyphenyl)butan-2-one",203.0678,150.65898,M+Na,https://www.npatlas.org/explore/compounds/NPA000273
NPA000274,Magnicol E,427.2819,203.91641,M+Na,https://www.npatlas.org/explore/compounds/NPA000274
NPA000275,Penicitrinol L,385.1621,191.24724,M+Na,https://www.npatlas.org/explore/compounds/NPA000275
NPA000276,Asperpyrone B,593.1418,251.29552,M+Na,https://www.npatlas.org/explore/compounds/NPA000276
NPA000277,Asterriquinone CT2,527.1941,229.48553,M+Na,https://www.npatlas.org/explore/compounds/NPA000277
NPA000278,Isocadinanol A,277.1774,180.4066,M+Na,https://www.npatlas.org/explore/compounds/NPA000278
NPA000279,"(7R*,8S*)-4,7,8-trihydroxy-3,6,7,8-tetrahydronaphtho[2,3-c]furan-5(1H)-one",259.0577,165.56293,M+Na,https://www.npatlas.org/explore/compounds/NPA000279
NPA000280,"2α,11-dihydroxy-6-oxodrim-7-ene",275.1617,169.03479,M+Na,https://www.npatlas.org/explore/compounds/NPA000280
NPA000281,Inonotin G,291.1567,173.87056,M+Na,https://www.npatlas.org/explore/compounds/NPA000281
NPA000282,Cochleamycin A,397.1621,201.41643,M+Na,https://www.npatlas.org/explore/compounds/NPA000282
NPA000283,Tsugarioside C,639.4231,249.18852,M+Na,https://www.npatlas.org/explore/compounds/NPA000283
NPA000284,N-methyl-streptothricin D,795.4447,273.2052,M+Na,https://www.npatlas.org/explore/compounds/NPA000284
NPA000285,Brassicicene E,445.2197,212.98227,M+Na,https://www.npatlas.org/explore/compounds/NPA000285
NPA000286,"7,9-dihydroxy-3-(1H-indol-3-ylmethyl)-8-methoxy-2,3,11,11a-tetrahydro-6H-pyrazino[1,2-b]isoquinoline-1,4-dione",430.1373,200.13866,M+Na,https://www.npatlas.org/explore/compounds/NPA000286
NPA000287,Milbemycin β9,583.3241,240.3192,M+Na,https://www.npatlas.org/explore/compounds/NPA000287
NPA000288,Exochelin MS,631.3022,237.52983,M+Na,https://www.npatlas.org/explore/compounds/NPA000288
NPA000289,Radarin D,430.308,211.65013,M+Na,https://www.npatlas.org/explore/compounds/NPA000289
NPA000290,Brocaenol A,357.0581,195.4445,M+Na,https://www.npatlas.org/explore/compounds/NPA000290
NPA000291,"1,4-dimethoxy-2,3,5,6-tetrachlorobenzene",296.9014,159.9923,M+Na,https://www.npatlas.org/explore/compounds/NPA000291
NPA000292,3-Keto-drimenol,259.1668,165.31528,M+Na,https://www.npatlas.org/explore/compounds/NPA000292
NPA000293,Carbonarone B,252.0631,161.20131,M+Na,https://www.npatlas.org/explore/compounds/NPA000293
NPA000294,D-Phe-L-Val-D-Val-L-Tyr,549.2683,228.01112,M+Na,https://www.npatlas.org/explore/compounds/NPA000294
NPA000295,Mycestericin F,410.2877,218.73718,M+Na,https://www.npatlas.org/explore/compounds/NPA000295
NPA000296,Brasilamide M,316.1155,180.63773,M+Na,https://www.npatlas.org/explore/compounds/NPA000296
NPA000297,Fomitoside I,641.4024,246.54517,M+Na,https://www.npatlas.org/explore/compounds/NPA000297
NPA000298,Jadomycin Ala,530.1421,229.86395,M+Na,https://www.npatlas.org/explore/compounds/NPA000298
NPA000299,6-hydroxymetatacarboline B,548.1752,225.7834,M+Na,https://www.npatlas.org/explore/compounds/NPA000299
NPA000300,"CJ-15,801",240.0842,154.31447,M+Na,https://www.npatlas.org/explore/compounds/NPA000300
NPA000301,Penochalasin D,534.2727,226.06433,M+Na,https://www.npatlas.org/explore/compounds/NPA000301
NPA000302,Sch53514,389.0632,192.28825,M+Na,https://www.npatlas.org/explore/compounds/NPA000302
NPA000303,"3-O-β-d-glucopyranosyl-22E,24R-5α,8α-epidioxyergosta-6,22-diene,",613.3711,240.4988,M+Na,https://www.npatlas.org/explore/compounds/NPA000303
NPA000304,4β-acetoxy-9β-10β-15α-trihydroxyprobotrydial,335.1829,179.48306,M+Na,https://www.npatlas.org/explore/compounds/NPA000304
NPA000305,Quartromicin D2,1207.5448,335.79285,M+Na,https://www.npatlas.org/explore/compounds/NPA000305
NPA000306,Bjerkanderol A,205.0835,149.33543,M+Na,https://www.npatlas.org/explore/compounds/NPA000306
NPA000307,Strobilurin I,397.1621,206.67299,M+Na,https://www.npatlas.org/explore/compounds/NPA000307
NPA000308,Fusicoccin Q,521.2721,232.06807,M+Na,https://www.npatlas.org/explore/compounds/NPA000308
NPA000309,"(3S,5E,7S,8S)-13-Bromo-3,4,7,8,9,10-hexahydro-7,8,9,16-tetrahydroxy-14-methoxy-3-methyl-1H-2-benzooxacyclotetradecin-1-one",465.0519,201.43951,M+Na,https://www.npatlas.org/explore/compounds/NPA000309
NPA000310,Chaetocochin J,733.1002,245.1387,M+Na,https://www.npatlas.org/explore/compounds/NPA000310
NPA000311,"N-<9,10-dihydro-7-iso-jasmonoyl>-(S)-isoleucine",348.2145,199.87744,M+Na,https://www.npatlas.org/explore/compounds/NPA000311
NPA000312,Thiomuracin D,1331.2207,340.76398,M+Na,https://www.npatlas.org/explore/compounds/NPA000312
NPA000315,Agrocybyne C,156.042,136.23326,M+Na,https://www.npatlas.org/explore/compounds/NPA000315
NPA000316,Asterobactin A,792.375,275.03195,M+Na,https://www.npatlas.org/explore/compounds/NPA000316
NPA000317,Lucensimycin F,1033.3458,291.1327,M+Na,https://www.npatlas.org/explore/compounds/NPA000317
NPA000318,Saccharosacrin B,1276.6965,360.48495,M+Na,https://www.npatlas.org/explore/compounds/NPA000318
NPA000319,Halovir C,872.6195,303.36502,M+Na,https://www.npatlas.org/explore/compounds/NPA000319
NPA000320,Dl-fucosamin,186.0737,144.4992,M+Na,https://www.npatlas.org/explore/compounds/NPA000320
NPA000321,Penicillar C,205.1199,156.82843,M+Na,https://www.npatlas.org/explore/compounds/NPA000321
NPA000322,5-hydroxymethylfurfural,149.0209,129.48354,M+Na,https://www.npatlas.org/explore/compounds/NPA000322
NPA000323,Lecanorafuran B,477.1308,223.01935,M+Na,https://www.npatlas.org/explore/compounds/NPA000323
NPA000324,15G256κ,321.0945,173.39932,M+Na,https://www.npatlas.org/explore/compounds/NPA000324
NPA000325,Coniofurol A,359.0737,186.85466,M+Na,https://www.npatlas.org/explore/compounds/NPA000325
NPA000326,Naphthomycin A,742.2753,272.10684,M+Na,https://www.npatlas.org/explore/compounds/NPA000326
NPA000327,Alternariol-9-methyl ether,295.0577,178.32692,M+Na,https://www.npatlas.org/explore/compounds/NPA000327
NPA000328,Coniothyrinone B,285.1097,166.96242,M+Na,https://www.npatlas.org/explore/compounds/NPA000328
NPA000329,Gulypyrone A,235.0941,159.27296,M+Na,https://www.npatlas.org/explore/compounds/NPA000329
NPA000330,Elmenol B,359.1254,194.38757,M+Na,https://www.npatlas.org/explore/compounds/NPA000330
NPA000331,Microcin C51,1200.4228,322.4597,M+Na,https://www.npatlas.org/explore/compounds/NPA000331
NPA000332,3beta-Acetoxyfern-9(11)-en-19beta-ol,507.3808,227.40224,M+Na,https://www.npatlas.org/explore/compounds/NPA000332
NPA000333,Methylmenaquinone MMK-8(VIII-H2),755.5737,265.60245,M+Na,https://www.npatlas.org/explore/compounds/NPA000333
NPA000334,Thioactin,1079.1776,310.3213,M+Na,https://www.npatlas.org/explore/compounds/NPA000334
NPA000335,Iso-C17 bacillomycin D,1095.5697,314.21463,M+Na,https://www.npatlas.org/explore/compounds/NPA000335
NPA000336,Mycoleptone A,451.1363,204.7676,M+Na,https://www.npatlas.org/explore/compounds/NPA000336
NPA000337,Resorstatin,287.1981,179.92528,M+Na,https://www.npatlas.org/explore/compounds/NPA000337
NPA000338,Squalestatin T1,711.2623,255.46059,M+Na,https://www.npatlas.org/explore/compounds/NPA000338
NPA000339,Pyrenochaetic acid G,275.089,168.05476,M+Na,https://www.npatlas.org/explore/compounds/NPA000339
NPA000340,Asporyzin A,458.2665,219.95206,M+Na,https://www.npatlas.org/explore/compounds/NPA000340
NPA000341,Oxopropaline G,277.0947,167.16234,M+Na,https://www.npatlas.org/explore/compounds/NPA000341
NPA000342,Aurantiomide C,363.1427,194.75885,M+Na,https://www.npatlas.org/explore/compounds/NPA000342
NPA000343,3-epi-radicinin,259.0577,163.3289,M+Na,https://www.npatlas.org/explore/compounds/NPA000343
NPA000344,Cyclipostin F,481.2325,213.57558,M+Na,https://www.npatlas.org/explore/compounds/NPA000344
NPA000345,Phomacin A,454.2564,217.58414,M+Na,https://www.npatlas.org/explore/compounds/NPA000345
NPA000346,Chetracin D,811.1682,251.05334,M+Na,https://www.npatlas.org/explore/compounds/NPA000346
NPA000347,Unguisin C,797.3957,272.70508,M+Na,https://www.npatlas.org/explore/compounds/NPA000347
NPA000348,Pheofungin B,366.0406,185.97221,M+Na,https://www.npatlas.org/explore/compounds/NPA000348
NPA000349,Heliquinomycin,721.1375,256.8143,M+Na,https://www.npatlas.org/explore/compounds/NPA000349
NPA000350,Gymnastatin B,510.1784,229.82942,M+Na,https://www.npatlas.org/explore/compounds/NPA000350
NPA000351,Aeruginosin GE730,753.1581,247.08795,M+Na,https://www.npatlas.org/explore/compounds/NPA000351
NPA000352,Phomoenamide,307.1628,176.38994,M+Na,https://www.npatlas.org/explore/compounds/NPA000352
NPA000353,Mangromicin A,433.2197,206.80348,M+Na,https://www.npatlas.org/explore/compounds/NPA000353
NPA000354,Coeligiosin A,635.4659,269.46396,M+Na,https://www.npatlas.org/explore/compounds/NPA000354
NPA000355,Kasumigamide,809.3593,271.80832,M+Na,https://www.npatlas.org/explore/compounds/NPA000355
NPA000356,Koninginin G,325.1985,188.00465,M+Na,https://www.npatlas.org/explore/compounds/NPA000356
NPA000357,"1,3-Dimethoxybenzene",161.0573,137.3413,M+Na,https://www.npatlas.org/explore/compounds/NPA000357
NPA000358,Quercinic acid C,525.355,227.00523,M+Na,https://www.npatlas.org/explore/compounds/NPA000358
NPA000359,Mixirin B,1023.487,315.92184,M+Na,https://www.npatlas.org/explore/compounds/NPA000359
NPA000360,TMC-95 C,701.2541,266.80682,M+Na,https://www.npatlas.org/explore/compounds/NPA000360
NPA000361,Citreodiol,237.1097,159.28021,M+Na,https://www.npatlas.org/explore/compounds/NPA000361
NPA000362,5-butyl-4-methoxy-6-methyl-2H-pyran-2-one,219.0991,156.52895,M+Na,https://www.npatlas.org/explore/compounds/NPA000362
NPA000363,Cladosporol C,361.1046,190.72679,M+Na,https://www.npatlas.org/explore/compounds/NPA000363
NPA000364,Ustilagic acid C,531.2776,208.4051,M+Na,https://www.npatlas.org/explore/compounds/NPA000364
NPA000365,10-epi-sclerotiamide,486.1999,219.42839,M+Na,https://www.npatlas.org/explore/compounds/NPA000365
NPA000366,6-epi-Ophiobolin A,423.2506,208.89937,M+Na,https://www.npatlas.org/explore/compounds/NPA000366
NPA000367,6'-N-Methylbutirosin B,592.28,227.14255,M+Na,https://www.npatlas.org/explore/compounds/NPA000367
NPA000368,"1,4,6-trihydroxy-8-pentyl-9,10-anthraquinone",349.1046,193.9064,M+Na,https://www.npatlas.org/explore/compounds/NPA000368
NPA000369,Creolophin D,271.0941,177.0872,M+Na,https://www.npatlas.org/explore/compounds/NPA000369
NPA000370,Leptosphaerin C,297.0733,170.51115,M+Na,https://www.npatlas.org/explore/compounds/NPA000370
NPA000371,Preussomerin EG2,389.0632,193.6949,M+Na,https://www.npatlas.org/explore/compounds/NPA000371
NPA000372,Palmarumycin C12,373.0682,190.26543,M+Na,https://www.npatlas.org/explore/compounds/NPA000372
NPA000373,Neomaclafungin A,803.528,261.48715,M+Na,https://www.npatlas.org/explore/compounds/NPA000373
NPA000374,Jamaicamide B,511.2334,214.92447,M+Na,https://www.npatlas.org/explore/compounds/NPA000374
NPA000375,Nigerapyrone H,331.1304,185.45284,M+Na,https://www.npatlas.org/explore/compounds/NPA000375
NPA000376,Hesseltin F,451.2091,210.97813,M+Na,https://www.npatlas.org/explore/compounds/NPA000376
NPA000377,(6Z)-9'-apo-rhodoxanthinone,439.2607,222.32034,M+Na,https://www.npatlas.org/explore/compounds/NPA000377
NPA000378,"4,6-dichloro-3,7-dihydroxy-1,9-dimethyldibenzofuran",318.9899,174.30806,M+Na,https://www.npatlas.org/explore/compounds/NPA000378
NPA000379,Kobifuranone A,219.0991,157.09248,M+Na,https://www.npatlas.org/explore/compounds/NPA000379
NPA000380,Frigocyclinone,486.1887,221.14949,M+Na,https://www.npatlas.org/explore/compounds/NPA000380
NPA000381,Cyclo-(L-Phe-L-Leu1-L-Leu2-L-Leu3-L-Ile),622.3939,254.0313,M+Na,https://www.npatlas.org/explore/compounds/NPA000381
NPA000382,Ralfuranone B,289.0835,166.77063,M+Na,https://www.npatlas.org/explore/compounds/NPA000382
NPA000383,Enokipodin F,273.1461,170.49918,M+Na,https://www.npatlas.org/explore/compounds/NPA000383
NPA000384,Anserinone B,233.0784,158.14458,M+Na,https://www.npatlas.org/explore/compounds/NPA000384
NPA000385,"3,4-dihydro-3,4,8-trihydroxy-1(2H)-naphthalenone",217.0471,160.1282,M+Na,https://www.npatlas.org/explore/compounds/NPA000385
NPA000386,Mollisinol A,349.2349,199.56606,M+Na,https://www.npatlas.org/explore/compounds/NPA000386
NPA000387,Shengjimycin C2,963.54,303.24814,M+Na,https://www.npatlas.org/explore/compounds/NPA000387
NPA000388,6-acetylmonodethiogliotoxin,359.0672,173.04337,M+Na,https://www.npatlas.org/explore/compounds/NPA000388
NPA000389,Orirubenone A,329.0995,180.96233,M+Na,https://www.npatlas.org/explore/compounds/NPA000389
NPA000390,Not named,258.1464,169.48582,M+Na,https://www.npatlas.org/explore/compounds/NPA000390
NPA000391,"N-trans-cinnamoyl 2-amino-3a,4,5,6,7,8,9,10,11,12,13,13a-dodecahydrocyclododeca[d]oxazole",377.2199,207.57645,M+Na,https://www.npatlas.org/explore/compounds/NPA000391
NPA000392,Tenuecyclamide D,545.0706,217.89368,M+Na,https://www.npatlas.org/explore/compounds/NPA000392
NPA000393,Tetrangulol,327.0628,179.68988,M+Na,https://www.npatlas.org/explore/compounds/NPA000393
NPA000394,Marihysin A,1065.5339,326.65848,M+Na,https://www.npatlas.org/explore/compounds/NPA000394
NPA000395,Lolicine-B 11-O-propionate,696.3871,255.56715,M+Na,https://www.npatlas.org/explore/compounds/NPA000395
NPA000396,"Isopimara-8,15-diene",295.2396,177.1624,M+Na,https://www.npatlas.org/explore/compounds/NPA000396
NPA000397,Oxepinamide C,384.153,203.03467,M+Na,https://www.npatlas.org/explore/compounds/NPA000397
NPA000398,Cytochalasin B,502.2564,229.54118,M+Na,https://www.npatlas.org/explore/compounds/NPA000398
NPA000399,Cochlioquinol II,571.3241,232.5674,M+Na,https://www.npatlas.org/explore/compounds/NPA000399
NPA000400,"6-deoxy-13-hydroxy-8,11-dionedihydrogranaticin B",567.1837,229.192,M+Na,https://www.npatlas.org/explore/compounds/NPA000400
NPA000401,Liposidomycin X-(III),938.4217,291.31644,M+Na,https://www.npatlas.org/explore/compounds/NPA000401
NPA000402,Not named,228.0631,152.42764,M+Na,https://www.npatlas.org/explore/compounds/NPA000402
NPA000403,(E)-pseudoxylallemycin F,725.3885,291.3588,M+Na,https://www.npatlas.org/explore/compounds/NPA000403
NPA000404,"N-acetyl-3-amino-3,6-dideoxy-d-galactose",228.0842,156.06953,M+Na,https://www.npatlas.org/explore/compounds/NPA000404
NPA000405,Astellolide E,289.141,173.07812,M+Na,https://www.npatlas.org/explore/compounds/NPA000405
NPA000406,Beta-Amyrin,449.3754,222.85643,M+Na,https://www.npatlas.org/explore/compounds/NPA000406
NPA000407,Apramide C,1001.5868,318.15143,M+Na,https://www.npatlas.org/explore/compounds/NPA000407
NPA000408,Allobeauvericin B,834.43,277.75845,M+Na,https://www.npatlas.org/explore/compounds/NPA000408
NPA000409,Bezerramycin A,308.0642,174.35884,M+Na,https://www.npatlas.org/explore/compounds/NPA000409
NPA000410,Saponaroxin C,419.1312,197.98433,M+Na,https://www.npatlas.org/explore/compounds/NPA000410
NPA000411,Sanguinone A,321.0958,176.79779,M+Na,https://www.npatlas.org/explore/compounds/NPA000411
NPA000412,Dynemicin A,560.0952,219.91273,M+Na,https://www.npatlas.org/explore/compounds/NPA000412
NPA000413,Kolokoside A,673.3922,251.78505,M+Na,https://www.npatlas.org/explore/compounds/NPA000413
NPA000414,Rapamycin,936.5443,308.09277,M+Na,https://www.npatlas.org/explore/compounds/NPA000414
NPA000415,"(6a)-21,21-O-dihydroophiobolin G",391.2607,199.15178,M+Na,https://www.npatlas.org/explore/compounds/NPA000415
NPA000416,Pyrenocine J,233.0784,160.02733,M+Na,https://www.npatlas.org/explore/compounds/NPA000416
NPA000417,GGL.4,725.5174,282.14584,M+Na,https://www.npatlas.org/explore/compounds/NPA000417
NPA000418,4-Hydroxybenzoyl 6-Deoxy-α-L-talopyranoside,307.0788,171.58568,M+Na,https://www.npatlas.org/explore/compounds/NPA000418
NPA000419,NW-G03,777.321,264.41586,M+Na,https://www.npatlas.org/explore/compounds/NPA000419
NPA000420,(-)-applanatumol L,359.1101,179.83945,M+Na,https://www.npatlas.org/explore/compounds/NPA000420
NPA000421,Sterenin G,393.1308,192.03072,M+Na,https://www.npatlas.org/explore/compounds/NPA000421
NPA000422,"3R*,4S*-1-hydroxy-3-isobutyl-4-[4-(3-methyl-2-butenyloxy)phenyl]pyrrolidine-2,5-dione",354.1676,196.95993,M+Na,https://www.npatlas.org/explore/compounds/NPA000422
NPA000423,Myxovirescin A1,646.4289,251.3805,M+Na,https://www.npatlas.org/explore/compounds/NPA000423
NPA000424,HS071,249.1097,159.01915,M+Na,https://www.npatlas.org/explore/compounds/NPA000424
NPA000425,Not named,1035.5485,301.179,M+Na,https://www.npatlas.org/explore/compounds/NPA000425
NPA000426,"Pimara-7,15-dien-3-beta-ol diterpene",311.2345,182.42393,M+Na,https://www.npatlas.org/explore/compounds/NPA000426
NPA000427,(±)-hemi-oxanthromicin A,351.0839,186.04317,M+Na,https://www.npatlas.org/explore/compounds/NPA000427
NPA000428,Monaphilone C,359.2193,200.67343,M+Na,https://www.npatlas.org/explore/compounds/NPA000428
NPA000429,7-Hydroxy-8-methoxytrypethelone,325.1046,186.42043,M+Na,https://www.npatlas.org/explore/compounds/NPA000429
NPA000430,(E)-lowdenic acid,471.2717,222.27539,M+Na,https://www.npatlas.org/explore/compounds/NPA000430
NPA000431,Lactoquinomycin,480.1629,225.46878,M+Na,https://www.npatlas.org/explore/compounds/NPA000431
NPA000432,Epothilone C4,486.2284,233.35582,M+Na,https://www.npatlas.org/explore/compounds/NPA000432
NPA000433,Decaspirone G,359.089,186.5661,M+Na,https://www.npatlas.org/explore/compounds/NPA000433
NPA000434,Pterulamide VI,823.5304,298.3453,M+Na,https://www.npatlas.org/explore/compounds/NPA000434
NPA000435,Pestalotiopyrone I,307.0788,174.74979,M+Na,https://www.npatlas.org/explore/compounds/NPA000435
