NPAID,Name,m/z,CCS,Adduct
NPA000422,"3R*,4S*-1-hydroxy-3-isobutyl-4-[4-(3-methyl-2-butenyloxy)phenyl]pyrrolidine-2,5-dione",329.1638,222.27266,M-2H
NPA000423,Myxovirescin A1,621.4251,276.96252,M-2H
NPA000424,HS071,224.1059,183.4542,M-2H
NPA000425,Not named,1010.5447,327.40262,M-2H
NPA000426,"Pimara-7,15-dien-3-beta-ol diterpene",286.2307,207.26414,M-2H
NPA000427,(±)-hemi-oxanthromicin A,326.0801,210.81526,M-2H
NPA000428,Monaphilone C,334.2155,225.44563,M-2H
NPA000429,7-Hydroxy-8-methoxytrypethelone,300.1008,211.33557,M-2H
NPA000430,(E)-lowdenic acid,446.2679,246.0544,M-2H
NPA000431,Lactoquinomycin,455.1591,251.43362,M-2H
NPA000432,Epothilone C4,461.2246,258.47714,M-2H
NPA000433,Decaspirone G,334.0852,211.31233,M-2H
NPA000434,Pterulamide VI,798.5266,324.32693,M-2H
NPA000435,Pestalotiopyrone I,282.075,199.52286,M-2H
NPA000436,Sordarin-1-glucose ester,652.3105,284.2295,M-2H
NPA000437,Yaequinolone D,481.2111,251.04985,M-2H
NPA000438,Huperzine A,240.1273,197.72685,M-2H
NPA000439,Daldinone B,346.0488,219.84485,M-2H
NPA000440,12-methyl-cis-4-tetradecenoic acid,238.1943,198.64583,M-2H
NPA000441,Asteromine,660.149,283.34662,M-2H
NPA000442,Variecolorin I,419.2219,235.7882,M-2H
NPA000443,17-hydroxy-N-(O-methyl)septoriamycin A,399.2056,227.76393,M-2H
NPA000444,Avenaciolid 4,266.1529,210.99196,M-2H
NPA000445,Kerriamycin A,840.3215,303.9676,M-2H
NPA000446,Curtisian Q,560.1482,260.80606,M-2H
NPA000447,Isoharziandione,298.1943,216.08232,M-2H
NPA000448,Paneolic acid,262.1216,189.25679,M-2H
NPA000449,Indoxamycin F,356.1998,238.53543,M-2H
NPA000450,"(9R,10S)-7-Desoxy-z-rhodomycinone",410.1012,225.71689,M-2H
NPA000451,"1-(2,3-dihydro-1H-pyrrol-1-yl)-2-methyldecane-1,3-dione (4)",249.1739,198.45706,M-2H
NPA000452,Buellin,431.9945,228.86472,M-2H
NPA000453,"4,4'-dimethoxyvulpinic acid",380.0907,221.92683,M-2H
NPA000454,Guineamide F,715.3955,295.4611,M-2H
NPA000455,Divercin V41,1223.5114,367.22086,M-2H
NPA000456,Ct 6 A,392.1091,226.03032,M-2H
NPA000457,Tricycloalternarene D,388.226,226.79787,M-2H
NPA000458,(-)-applanatumol G,392.1482,220.12907,M-2H
NPA000459,Haplofungin C,612.4248,282.33133,M-2H
NPA000460,"19-(2-acetamido-2-deoxy-α-D-glucopyranosyloxy)isopimara-7,15-dien-3β-ol",505.305,245.7506,M-2H
NPA000461,[Ile7]-surfactin,1033.6685,349.64523,M-2H
NPA000462,CR377,222.0903,193.35515,M-2H
NPA000463,N-methylwelwitindolinone D isonitrile,374.1277,229.55464,M-2H
NPA000464,Cochleamycin B,356.1634,216.40422,M-2H
NPA000465,Colossolactone VI,614.3465,272.23117,M-2H
NPA000466,Mariline C,205.0749,179.74553,M-2H
NPA000467,Ganoleuconin O,796.5289,319.96274,M-2H
NPA000468,Thiomuracin A,1336.1911,369.08588,M-2H
NPA000469,FR220897,1156.522,384.1335,M-2H
NPA000470,Anthcolorin A,503.341,261.74417,M-2H
NPA000471,Isobutyrolactone II,326.0801,208.95708,M-2H
NPA000472,Thermolide D,501.3312,249.78792,M-2H
NPA000473,Antimycin A3,518.2275,261.80505,M-2H
NPA000474,Macquarimicin A,328.1321,217.43561,M-2H
NPA000475,Chrondramide 7C,722.2326,280.35477,M-2H
NPA000476,Herbaric acid,222.0175,177.86559,M-2H
NPA000477,(-)-monascumic acid,213.1012,183.2279,M-2H
NPA000478,Panepophenanthrin,418.1638,232.82845,M-2H
NPA000479,Ammocidin D,864.4882,327.16687,M-2H
NPA000480,Legioliulin,288.0797,207.42177,M-2H
NPA000481,"1,2-dehydrovirgineone",745.4048,290.43967,M-2H
NPA000482,Brevione F,434.2104,241.35846,M-2H
NPA000483,Cordytropolone,178.0277,176.51787,M-2H
NPA000484,Myrothecol B,374.2104,221.75752,M-2H
NPA000485,Not named,560.238,258.19846,M-2H
NPA000486,Roseorubicin B,682.3112,276.82742,M-2H
NPA000487,20α‐methyltetrahymanol,440.4029,251.05708,M-2H
NPA000488,Antrocamol LT2,446.2679,240.46484,M-2H
NPA000489,Pyocyanine,208.0647,174.15552,M-2H
NPA000490,Dinemasone A,228.1008,188.71767,M-2H
NPA000491,Mariline A1,531.2995,261.26236,M-2H
NPA000492,Poronitin A,371.1379,231.10417,M-2H
NPA000493,Nigerapyrone C,232.0746,194.7331,M-2H
NPA000494,Destruxin-A4 chlorohydrin,641.3202,279.19116,M-2H
NPA000495,WS-7338 D,582.2812,267.20663,M-2H
NPA000496,Aspochalamin C,731.4057,312.74518,M-2H
NPA000497,"(4aS,5R,6S)-4a,5-dihydroxy-3-(methoxymethyl)-6-vinyl-4a,5,6,7-tetrahydro-4H-chromen-4-one",250.0852,192.31462,M-2H
NPA000498,"CJ-13,108",402.2417,234.91531,M-2H
NPA000499,Tetrapetalone C,485.206,251.36906,M-2H
NPA000500,Stachyline B,234.0903,184.80057,M-2H
NPA000501,Antrocamol LT1,404.2573,241.44197,M-2H
NPA000502,KS-504B,361.7807,193.8997,M-2H
NPA000503,Eutypellone A,332.1998,214.25706,M-2H
NPA000504,"2,3-dihydroxy-N-benzoylserine dimer",462.0921,223.11256,M-2H
NPA000505,Okaramine B,564.2383,266.3409,M-2H
NPA000506,Ergobine,517.2336,252.60837,M-2H
NPA000507,N-hydroxymethyl pretubulysin,699.3676,285.86316,M-2H
NPA000508,Chondrochloren A,523.2347,258.94772,M-2H
NPA000509,Fumiquinazoline H,483.1917,246.00737,M-2H
NPA000510,Pestalol D,232.111,184.1067,M-2H
NPA000511,Malyngamide V,407.2682,244.72849,M-2H
NPA000512,Enniatin J1,609.3636,269.9207,M-2H
NPA000513,Penilumamide,514.1281,239.6331,M-2H
NPA000514,Cryptophycin 24,604.2795,272.84207,M-2H
NPA000515,Nigrodiquinone A,594.1748,264.3542,M-2H
NPA000516,Diaporol A,278.1165,194.74025,M-2H
NPA000517,Cladospolide B,226.1216,190.30338,M-2H
NPA000518,"(2S)-3-[(9Z,12Z)-9,12-Octadecadienoyloxy]-2-(palmitoyloxy)propyl 6-deoxy-2,3-di-O-palmitoyl-6-sulfo-α-D-glucopyranoside",1292.9661,423.16983,M-2H
NPA000519,Thelephantin E,546.1325,258.74582,M-2H
NPA000520,(22S)-moretan-29-ol,426.3872,249.21956,M-2H
NPA000521,"(3R),(6R)-6-hydroxy-de-O-methyllasiodiplodin",292.1321,199.0253,M-2H
NPA000522,TCA 11a,358.1791,214.13028,M-2H
NPA000523,Citreoanthrasteroide A,406.2882,241.75868,M-2H
NPA000524,HS-B,732.4095,293.34268,M-2H
NPA000525,Demethylasterriquinone B1,504.206,244.31541,M-2H
NPA000526,Teleocidin B-2,449.3053,249.4897,M-2H
NPA000527,Expansolide A,304.1321,210.29195,M-2H
NPA000528,23-hydroxyganoderic acid S,468.325,242.36832,M-2H
NPA000529,Xyloketal C,328.1685,226.39717,M-2H
NPA000530,H2-erythro-Neopterin,253.0822,186.54561,M-2H
NPA000531,Memnoconol,402.2053,226.82927,M-2H
NPA000532,Serratiomycin,729.4323,299.95328,M-2H
NPA000533,Tenellone B,422.174,236.08499,M-2H
NPA000534,Lucentide B,228.1372,188.41168,M-2H
NPA000535,1-acetoxy-N-salicyloyl-2-aminopropan-3-ol,251.0804,188.82008,M-2H
NPA000536,Fusarielin C,384.2675,235.82466,M-2H
NPA000537,Sorangicin A,804.4459,314.77448,M-2H
NPA000538,Gloeophyllin I,558.3203,260.42673,M-2H
NPA000539,"(+)-(3S,6S,7R,8S)-periconone A",280.1321,204.66881,M-2H
NPA000540,Penioxalamine A,445.2376,240.73949,M-2H
NPA000541,Bisordariol B,442.2002,240.98875,M-2H
NPA000542,12β-hydroxyverruculogen TR-2,427.1754,239.65163,M-2H
NPA000543,Anabaenopeptin C,806.4337,307.70413,M-2H
NPA000544,Cladobotric acid C,410.2468,234.01299,M-2H
NPA000545,2-O-Methylatromentin,336.0644,222.31279,M-2H
NPA000546,"2,5,7-trihydroxy-4-(3'-methylbut-2'-en-1'-yl)oxy-2H-naphtho[1,8-bc]furan-9-one",300.0644,198.33519,M-2H
NPA000547,Halawanone C,382.1063,227.4382,M-2H
NPA000548,Dendrodochol B,252.1372,199.61931,M-2H
NPA000549,Panglimycin D,356.0907,219.65993,M-2H
NPA000550,Pestalotiopyrone G,178.064,177.09648,M-2H
NPA000551,Credneramide B,283.1713,203.36154,M-2H
NPA000553,Fusaricidin B,894.5549,321.70737,M-2H
NPA000554,Sch 38512,426.3104,237.4647,M-2H
NPA000555,Zinnimidine,259.1219,191.11815,M-2H
NPA000556,Not named,196.1335,183.31552,M-2H
NPA000558,Not named,367.1197,219.65617,M-2H
NPA000559,Ochroleucin A1,384.0644,219.7461,M-2H
NPA000560,13-(S)-hydroxy-N-(O-methyl)septoriamycin A,399.2056,227.69008,M-2H
NPA000561,K1115 A,324.0644,209.90749,M-2H
NPA000562,Micropeptin 88-Y,1082.4971,337.52045,M-2H
NPA000563,Dehydrocineromycin B,290.1529,208.56786,M-2H
NPA000564,Not named,482.4498,258.9651,M-2H
NPA000565,Leptosin M1,706.189,281.77188,M-2H
NPA000567,YF-044-P-D,785.401,290.97104,M-2H
NPA000568,Methoxyvermistatin,356.0907,226.98286,M-2H
NPA000569,Epicoccin G,452.1086,230.45969,M-2H
NPA000570,Hirsutellone B,445.2264,247.73898,M-2H
NPA000571,Gentamicin B,480.2442,241.30547,M-2H
NPA000572,Dihydrotrichotetronine,496.2108,249.98349,M-2H
NPA000573,Phaeosphaerin C,546.1536,271.4543,M-2H
NPA000574,Benanomicin B,824.2287,302.9667,M-2H
NPA000575,(-)-Ternatin,735.4905,298.55923,M-2H
NPA000576,Ganoderic acid η,530.289,247.07988,M-2H
NPA000577,Xylariolide D,180.0797,179.78409,M-2H
NPA000578,Cabanillasin,509.4037,246.86488,M-2H
NPA000579,Monascusazaphilone C,414.1689,244.43953,M-2H
NPA000580,Shengjimycin E,924.5569,342.8923,M-2H
NPA000581,Brevicompanine E,421.2376,242.23976,M-2H
NPA000582,Trans-6-hydroxymethyl-3-methyl-7-oxo-undecan-4-olide,254.1529,200.7765,M-2H
NPA000583,Dendryphiellin E1,366.2205,227.52481,M-2H
NPA000584,Xentrivalpeptide O,843.4541,329.3069,M-2H
NPA000585,Actinoramide B,658.3337,282.55887,M-2H
NPA000586,Thailandamide lactone,711.3782,306.3117,M-2H
NPA000587,Pestalotiopin C,558.3203,272.1299,M-2H
NPA000588,"(3S),(6R)-6-hydroxylasiodiplodin",306.1478,203.40958,M-2H
NPA000589,Stagonolide D,196.0746,180.72594,M-2H
NPA000590,Circumdatin L,305.0811,204.78493,M-2H
NPA000591,Cladionol A,874.53,326.3732,M-2H
NPA000592,Eulatachromene,188.0848,177.49364,M-2H
NPA000593,"[D-Asp3,(Z)-Dhb7]Microcystin-LR",992.5342,333.33057,M-2H
NPA000594,Papupyrrolal,257.1062,193.67986,M-2H
NPA000595,Cordyanhydride A,388.1169,220.68379,M-2H
NPA000596,Vinylamycin,491.3006,255.96336,M-2H
NPA000597,19-s-methylgeldanamycin,604.2465,287.53683,M-2H
NPA000598,Pyranonigrin S,205.0386,177.63606,M-2H
NPA000599,Malfilamentoside B,497.1696,241.9539,M-2H
NPA000600,Fischambiguine A,384.2212,228.6847,M-2H
NPA000602,4-methyl-24-methylene-5α-cholest-8(9)-en-12β-acetoxy-3β-ol-29-oic acid,512.3512,252.12627,M-2H
NPA000603,Yokonolide A,883.5668,319.07916,M-2H
NPA000604,"(+)-(10E,15R)-12-hydroxy-10,11-dehydrocurvularin",304.0957,197.46706,M-2H
NPA000605,Dihydropyrenophorin,350.1376,221.3025,M-2H
NPA000606,Guineamide E,739.4167,302.0956,M-2H
NPA000607,Marinisporolide A,688.4197,293.21014,M-2H
NPA000608,Marinopyrone C,250.1216,195.24478,M-2H
NPA000609,Not named,383.1168,228.76277,M-2H
NPA000610,Nigrosphaerin A,462.0809,239.2544,M-2H
NPA000611,Melithiazol C,420.0824,226.66646,M-2H
NPA000612,Metatacarboline G,492.2019,242.16248,M-2H
NPA000613,13-hydroxy-marasm-7(8)-en-5-methoxy γ-acetal,246.163,197.18744,M-2H
NPA000614,Marinacarboline D,394.144,222.89912,M-2H
NPA000615,Polytolypin,516.3098,242.69745,M-2H
NPA000616,Gageomacrolactin 2,576.2945,271.79782,M-2H
NPA000617,Biverlactone C,334.1791,223.9515,M-2H
NPA000618,Pochonin G,362.0568,213.25468,M-2H
NPA000619,8-n-Pentanoylneosolaniol,464.2057,249.42921,M-2H
NPA000620,Auriculamide,339.1248,213.87523,M-2H
NPA000621,Isosativenediol,234.163,192.15367,M-2H
NPA000622,Deschloro 12-epi-fischerindole W nitrile,298.148,205.24141,M-2H
NPA000623,Drechslerine C,222.163,192.26457,M-2H
NPA000624,Bromodiiodomethane,343.7205,168.17177,M-2H
NPA000625,Monapinone A,416.1846,230.94151,M-2H
NPA000626,"6-Methoxy-8<2'-methoxy-4'(3''-methyl-2''-butenyl)phenoxy>2,2-dimethylchromene",378.1842,230.97522,M-2H
NPA000627,Bacitracin B3,1405.7187,401.49313,M-2H
NPA000628,Lucidumol A,470.3407,255.4817,M-2H
NPA000629,Lasiojasmonate A,334.1791,218.43579,M-2H
NPA000630,Elevafuranone,364.2988,228.88997,M-2H
NPA000631,2-Phenylethyl acetate,162.0691,166.75325,M-2H
NPA000632,Medelamine A,211.231,192.428,M-2H
NPA000633,Heptemerone E,344.1634,212.26758,M-2H
NPA000634,Nostocyclopeptide A3,802.4024,311.54822,M-2H
NPA000635,Paromomycin,613.2817,259.79428,M-2H
NPA000636,1-(2-hydroxy-6-methoxy-phenyl)-butan-1-one,192.0797,177.06221,M-2H
NPA000637,"(3S,4R)-3,4,5-trihydroxy-1-tetralone",192.0433,178.53363,M-2H
NPA000638,N'-Methylniphimycin,1153.7247,374.99432,M-2H
NPA000639,Phellinone,246.1266,191.65227,M-2H
NPA000640,Arecoic acid E,280.1321,193.0886,M-2H
NPA000641,Enniatin J2,623.3792,275.2573,M-2H
NPA000642,Isocryptoporic acid I,410.1951,220.65797,M-2H
NPA000643,Mycoleptodiscin A,349.2052,229.48909,M-2H
NPA000644,Engyodontiumone A,328.0594,221.36562,M-2H
NPA000645,Alternarosin A,490.0879,237.09088,M-2H
NPA000646,Variotin,289.1688,211.21358,M-2H
NPA000647,Alpha-ergocryptinine,573.2962,273.35986,M-2H
NPA000648,Oscillaginin A,612.2936,278.3165,M-2H
NPA000649,Diatretol,304.1434,210.4602,M-2H
NPA000650,Marinactinone A,250.1579,196.04259,M-2H
NPA000651,Flamvelutpenoid B,246.1266,197.72307,M-2H
NPA000652,Dihydrophomopsolide A,294.1114,197.67545,M-2H
NPA000653,Not named,318.1478,207.20094,M-2H
NPA000654,2'-hydroxyzaeralanol,336.1583,207.7,M-2H
NPA000655,[Val7]lichenysin G15,1018.6689,360.60715,M-2H
NPA000656,Traversiadiene,270.2358,208.4198,M-2H
NPA000657,Lansai D,268.1222,201.26234,M-2H
NPA000658,"Methy 2-(2,6-dihydroxy-4-methylbenzoyl)-3-hydroxy-5-methoxybenzoate",330.075,207.31544,M-2H
NPA000659,Aflaquinolone E,283.0855,196.18437,M-2H
NPA000660,7-hydroxydehydroaustin,512.1693,242.11281,M-2H
NPA000661,Ammosamide A,305.0149,202.41344,M-2H
NPA000663,Oxirapentyn D,350.1376,221.60098,M-2H
NPA000664,7-Hydroxy-1(3H)-isobenzofuranone,148.0171,164.99248,M-2H
NPA000665,Dothideoisoflavanone,286.0488,198.81287,M-2H
NPA000666,Wortmannilactone I1,438.2417,249.18785,M-2H
NPA000667,Aspernigerin,430.2379,235.65855,M-2H
NPA000668,Heliconol C,330.1689,202.4572,M-2H
NPA000669,Chaetomugilin B,462.1456,241.75668,M-2H
NPA000670,Erinacerin I,347.1379,215.68987,M-2H
NPA000671,L-691936,1044.5754,346.24503,M-2H
NPA000672,Fumonisin FP1,798.3917,295.59778,M-2H
NPA000673,Beta-Elemene,202.1732,187.40135,M-2H
NPA000674,7-hydroxyergosterol,410.3195,242.47878,M-2H
NPA000675,Sequoiamonascin B,416.1846,243.98715,M-2H
NPA000676,Pyrenochaetic acid F,292.0957,197.46614,M-2H
NPA000677,Deoxynyboqionone,282.0651,198.33092,M-2H
NPA000678,"6,8-dihydroxy-1-methylisochroman-3-one",192.0433,176.70775,M-2H
NPA000679,"1-(1,3-Dihydro-4-hydroxy-1-isobenzofuran",222.0903,181.68352,M-2H
NPA000680,Cyclo-(L-Ala-L-Tyr),232.0858,187.06158,M-2H
NPA000681,Pentalenolactone P,274.0852,197.41246,M-2H
NPA000682,Stemphone B,544.2683,261.91916,M-2H
NPA000683,Brasilamide D,333.1587,210.40132,M-2H
NPA000684,Not named,1428.855,420.5819,M-2H
NPA000685,Thelephantin B,542.1587,260.28415,M-2H
NPA000686,Oscillarin,614.3227,293.02548,M-2H
NPA000687,5-Chloroemodin,301.9993,197.41415,M-2H
NPA000688,Virescenoside U,476.2421,241.04623,M-2H
NPA000689,Koranimine,801.4799,314.14426,M-2H
NPA000690,1-hydroxy-5-methoxy-3-hydroxyethyl-6-methoxycarbonylxanthone,342.075,213.75165,M-2H
NPA000691,Micropeptin D,1053.507,359.0587,M-2H
NPA000692,Phaeochromycin E,244.0746,186.92363,M-2H
NPA000693,Cytosporone M,322.1427,207.78984,M-2H
NPA000694,Halolitoralin B,436.306,246.5395,M-2H
NPA000695,Tenacibactin C,500.2857,252.1119,M-2H
NPA000696,"4-chloro-7,4'-dihydroxy-5,2'-dimethoxy-2-methylformate-6'-methybenzophone",366.0517,214.18385,M-2H
NPA000697,Pestalol C,318.1842,214.58035,M-2H
NPA000698,Betulinan A,318.0903,213.54317,M-2H
NPA000699,Xinshengin,404.1118,223.63313,M-2H
NPA000700,Paecilomycine B,280.1321,197.36378,M-2H
NPA000701,IB-00208,656.1904,282.53134,M-2H
NPA000702,5-Bromoochrephilone,458.0739,231.13124,M-2H
NPA000703,Abyssomicin I,346.1427,213.03123,M-2H
NPA000704,Sporidesmolide V,664.4422,290.3898,M-2H
NPA000705,Geopyxin B,330.1842,209.4749,M-2H
NPA000706,Rhodopeptin C1,479.3482,257.1522,M-2H
NPA000707,Alcalinaphenol B,216.02,170.88318,M-2H
NPA000708,(2'S)-2-(propan-2'-ol)-5-hydroxy-benzopyran-4-one,218.059,179.30873,M-2H
NPA000709,Chondrosterin A,230.1317,194.25749,M-2H
NPA000710,Laccarin A,277.1437,194.83336,M-2H
NPA000711,Roseoferin G,1174.8315,409.4957,M-2H
NPA000712,Cycloaspeptide F,801.3596,303.90744,M-2H
NPA000713,"CJ-13,568",309.1739,204.46765,M-2H
NPA000714,Terreic acid,152.012,171.21597,M-2H
NPA000715,Stoloniferone N,444.325,239.20886,M-2H
NPA000716,Hongoquercin B,428.2209,232.32942,M-2H
NPA000717,Roseobacticide E,298.0133,193.72258,M-2H
NPA000718,Salternamide B,401.2213,232.46266,M-2H
NPA000719,Not named,307.0534,197.73094,M-2H
NPA000720,Brevione G,434.2104,241.3705,M-2H
NPA000721,Emycine F,308.1059,218.52974,M-2H
NPA000722,PM060054,412.2624,244.23506,M-2H
NPA000723,Angucyclinone C,336.1008,208.81172,M-2H
NPA000724,Chaiyaphumine A,718.3125,291.0746,M-2H
NPA000725,"(+)-23-oxo-3,4-seco-lanosta-4(28),7(8),9(11),24(31)-tetraene-3,26-dicarboxylic acid",494.3043,262.27792,M-2H
NPA000726,Streptophenazine B,422.1852,248.31108,M-2H
NPA000727,Cladospolide A,226.1216,189.77045,M-2H
NPA000728,Cyclo(Pro-Phe-Pro-Phe),486.2278,258.62997,M-2H
NPA000729,Fellutanine D,538.2591,249.77956,M-2H
NPA000730,Lydiamycin B,677.3395,280.84268,M-2H
NPA000731,JBIR-07,239.1532,193.28772,M-2H
NPA000732,Leptosin K2,814.0875,289.36453,M-2H
NPA000733,Streptomyceamide C,308.1019,208.28795,M-2H
NPA000734,Dichotocejpin C,260.0808,188.1151,M-2H
NPA000735,14'-hydroxymytoxin B,542.2162,263.35745,M-2H
NPA000736,3β-acetoxy-15α-hydroxy-22(29)-hopene,482.377,245.23692,M-2H
NPA000737,Duocarmycin C2,541.1262,258.60654,M-2H
NPA000738,Penicisochroman K,192.0433,179.18694,M-2H
NPA000739,Malyngolide,268.2049,204.87483,M-2H
NPA000740,Phomazine A,352.0892,217.16017,M-2H
NPA000741,Marilactone,152.0484,168.64622,M-2H
NPA000742,"3,8-dihydroxy-4-(4-hydroxyphenyl)-6-methylcoumarin",282.0539,200.37468,M-2H
NPA000743,Violaceoid E,252.1372,197.18803,M-2H
NPA000744,Marianin B,300.1736,207.63118,M-2H
NPA000745,2'-hydroxy-3'-methoxygenistein,314.0437,206.70055,M-2H
NPA000746,Neuroprotectin B,1355.0857,382.54495,M-2H
NPA000747,Paecilodepsipeptide B,757.3333,293.54892,M-2H
NPA000748,Ripostatin A,492.2522,254.29752,M-2H
NPA000749,Rs-DPLA,1496.8812,415.62698,M-2H
NPA000750,Isocomplestatin,1323.0959,378.23938,M-2H
NPA000751,"3,5-dichloro-2'-O-methylnorstenosporic acid",482.091,241.5789,M-2H
NPA000752,Ruthmycin,384.122,221.39604,M-2H
NPA000753,Tianchimycin B,506.289,256.03885,M-2H
NPA000754,Talopeptin,541.1836,251.86421,M-2H
NPA000755,Cladosin G,280.1434,204.99281,M-2H
NPA000756,(-)-(3S)-3-hydroxy-3-methyloxindole,161.0487,166.16809,M-2H
NPA000757,Fumiquinazoline L,471.1553,236.68123,M-2H
NPA000758,Emestrin,596.057,255.86177,M-2H
NPA000759,"(6R,16S,18R,21R)-18,21-Dihydroxy-16,18-D",463.2369,245.58284,M-2H
NPA000760,Palmarumycin C4,377.9942,215.25722,M-2H
NPA000761,WS-9761-A,282.0903,203.942,M-2H
NPA000762,Diglycosyi phenol phthiocerol dimycocerosate,1861.6514,518.10724,M-2H
NPA000763,Microsphaerophthalide C,264.0644,189.31874,M-2H
NPA000764,Vasinfectin B,342.1842,226.35056,M-2H
NPA000765,Chaetoglobosin T,496.2736,259.44427,M-2H
NPA000766,(+)-applanatumol N,320.0907,198.2241,M-2H
NPA000767,Coniferyl aldehyde,176.0484,173.17336,M-2H
NPA000768,Tenuecyclamide B,458.0841,227.33733,M-2H
NPA000769,PL1B,255.0518,178.77449,M-2H
NPA000770,Hygrophorone C12,308.1998,213.1121,M-2H
NPA000771,Hesseltin G,396.2311,232.54561,M-2H
NPA000772,Naphthomycinol,685.3261,298.42502,M-2H
NPA000773,Trp-C16,440.3049,245.5736,M-2H
NPA000774,"(6Z,9S)-3,4-trans-9-hydroxy-3-methyldodec-6-en-4-olide",224.1423,190.97089,M-2H
NPA000775,Not named,616.3945,269.0762,M-2H
NPA000776,Cercosporene F,658.3516,276.70267,M-2H
NPA000777,VM44867,598.3516,285.4915,M-2H
NPA000778,Zaragozic acid F-10863A,764.3055,288.9105,M-2H
NPA000779,Eutypine,184.0535,167.80202,M-2H
NPA000780,Rumbrin,355.0986,216.96896,M-2H
NPA000781,Calothrixin A,312.0545,198.85405,M-2H
NPA000782,Photinide A,302.0801,204.5202,M-2H
NPA000783,Microsphaeropsisin A,274.1216,198.17247,M-2H
NPA000784,Peniginseng B,223.0491,182.77527,M-2H
NPA000785,"(17β,20R,22E,24R)-1-methyl-19-norergosta-1,3,5,7,9,14,22-heptaene",370.2671,230.67365,M-2H
NPA000786,"(7S,11S,12S,14R)-1',4'-dimethoxyamentol",468.2886,248.31061,M-2H
NPA000787,Guignardone B,306.1478,214.91399,M-2H
NPA000788,Vicibactin,772.3501,292.4094,M-2H
NPA000789,8-epi-Malyngamide C,453.2293,242.77565,M-2H
NPA000790,5aTHQ-10n,271.231,205.14903,M-2H
NPA000791,Not named,380.2209,229.41335,M-2H
NPA000792,7-desmethyldeoxyneofusapyrone,574.3516,270.07855,M-2H
NPA000793,3-hydroxy-2-(hydroxymethyl)-4-(13-methyltetradecanoyl)-2H-furan-5-one,352.226,223.35109,M-2H
NPA000794,Brevione J,438.2417,244.96227,M-2H
NPA000795,3-hydroxy-N-methylwelwitindolinone C isonitrile,394.1095,227.17824,M-2H
NPA000796,Not named,267.1037,194.8532,M-2H
NPA000797,Micropeptin T2,1013.5233,345.30075,M-2H
NPA000798,Tetromycin 4,872.3994,319.7656,M-2H
NPA000799,(-)-Dihydropertusaric acid,352.226,217.99503,M-2H
NPA000800,Halymecin G,778.4361,308.13174,M-2H
NPA000801,Peptide P1,434.1482,240.63469,M-2H
NPA000802,Phomopsilactone,246.0539,187.86201,M-2H
NPA000803,Emericolin D,366.2569,225.8409,M-2H
NPA000804,Orotidine,286.0448,194.24443,M-2H
NPA000805,Fomlactone A,524.3512,259.51443,M-2H
NPA000806,Longirostrerone D,532.2472,260.03046,M-2H
NPA000807,Palmarumycin P4,334.0852,220.0685,M-2H
NPA000808,Stearyl-glutinopallal,556.3774,275.69315,M-2H
NPA000809,Antrodin A,248.1423,200.89629,M-2H
NPA000810,(+)-discoipyrrole A,439.143,238.7647,M-2H
NPA000811,IC101,852.4603,310.63257,M-2H
NPA000812,Virgatolide C,362.1376,223.82158,M-2H
NPA000813,Coumabiocin E,626.2122,275.1499,M-2H
NPA000814,BZR-cotoxin I,965.6059,337.88937,M-2H
NPA000815,Tumonoic acid H,481.305,255.20097,M-2H
NPA000816,Arylomycin B7,909.4494,337.16122,M-2H
NPA000817,Galvaquinone C,352.0957,219.61711,M-2H
NPA000818,Anthcolorin E,521.3516,262.9893,M-2H
NPA000819,Dictyopanine B,426.2053,231.34187,M-2H
NPA000820,TMC-135A,717.3094,301.16537,M-2H
NPA000821,"Lanosta-8-en-7,11-dioxo-3β-acetyloxy-24,25,26-trihydroxy",544.3411,260.19962,M-2H
NPA000822,"Bis(dethio)-10a-methylthio-3a-deoxy-3,3a-didehydrogliotoxin",290.0736,200.38908,M-2H
NPA000823,8-acetoxy T-2 tetraol,338.1376,210.0468,M-2H
NPA000824,Sch49210,366.075,222.41988,M-2H
NPA000825,DPG,1294.895,414.03006,M-2H
NPA000826,Frustulosin,200.0484,170.71019,M-2H
NPA000827,Nodulisporiviridin B,324.1008,207.72597,M-2H
NPA000828,Protubonine B,397.1648,223.35313,M-2H
NPA000829,Inonotin C,250.1579,198.38472,M-2H
NPA000830,Oxyjavanicin,304.0594,195.04741,M-2H
NPA000831,Narasin,762.4929,308.43283,M-2H
NPA000832,Cordyol E,242.0953,196.01558,M-2H
NPA000833,Cyclopiamide B,350.1277,215.83531,M-2H
NPA000834,Scabronine G,328.1685,212.13762,M-2H
NPA000835,9α-hydroxydihydrodesoxybostrycin,322.1063,210.12224,M-2H
NPA000836,N-demethylstreptomycin,565.2354,245.95955,M-2H
NPA000837,Penostatin J,340.2049,229.79774,M-2H
NPA000838,2-bromorugulovasine A,344.0171,204.23091,M-2H
NPA000839,"Aromadendrane-4α, 8α, 10α-triol",294.1842,206.82997,M-2H
NPA000840,gamma-ergokryptinine,573.2962,269.9271,M-2H
NPA000841,"5α-hydroxy-3,4-seco-lanosta-4(28),8,24-triene-3,21-dioic acid 3-methyl ester",498.3356,247.27705,M-2H
NPA000842,Halstoctacosanolide C,812.5449,309.66586,M-2H
NPA000843,Haemoventosin,302.0437,203.586,M-2H
NPA000844,6-epi-Albrassitriol,252.1736,193.58662,M-2H
NPA000845,Serratamic acid,273.1587,200.76186,M-2H
